Date,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
2025-11-10,,269.1781311035156,,445.2300109863281,49.099998474121094,55875.0,273.4741297822401,,449.6700134277344,49.54999923706055,55950.0,267.20997142836535,,433.3599853515625,47.709999084472656,53125.0,268.7085692371889,,439.6000061035156,49.05500030517578,54750.0,41312400.0,,76515900.0,899100.0,864161.0
2025-11-11,,274.99267578125,,439.6199951171875,50.86000061035156,56050.0,275.65206242273547,,442.489990234375,51.369998931884766,56675.0,269.5477586519058,,432.3599853515625,49.2599983215332,55000.0,269.55775905965567,,439.3999938964844,49.720001220703125,55800.0,46208300.0,,60533200.0,1821600.0,392588.0
2025-11-12,,273.21435546875,,430.6000061035156,49.5099983215332,55875.0,275.4722525277038,,442.3299865722656,52.650001525878906,56475.0,271.4460210796085,,426.55999755859375,49.47999954223633,55275.0,274.74292397164845,,442.1499938964844,52.40999984741211,55550.0,48398000.0,,58513500.0,1938200.0,465748.0
2025-11-13,,272.6948547363281,,401.989990234375,47.54999923706055,54975.0,276.4413491841305,,424.5,50.0,56300.0,271.83564282199285,,396.3399963378906,47.33000183105469,54400.0,273.85374352181776,,423.1300048828125,50.0,55875.0,49602800.0,,118948000.0,1405000.0,399136.0
2025-11-14,,272.15533447265625,,404.3500061035156,48.84000015258789,58150.0,275.70200347225597,,412.19000244140625,50.189998626708984,59300.0,269.3479639093673,,382.7799987792969,47.0,53000.0,270.7965900477885,,386.29998779296875,47.5099983215332,54675.0,47431300.0,,105506700.0,1139800.0,798922.0
2025-11-17,,267.2099609375,,408.9200134277344,49.029998779296875,56850.0,270.2371271729127,,423.9599914550781,49.84000015258789,58575.0,265.48159771217263,,398.739990234375,48.529998779296875,56725.0,268.5687054184609,,398.739990234375,49.04999923706055,58200.0,45018300.0,,102214300.0,745400.0,501962.0
2025-11-18,,267.19000244140625,,401.25,49.939998626708984,57775.0,270.4569347049811,,408.8999938964844,50.400001525878906,57975.0,265.0719890725528,,393.7099914550781,47.709999084472656,55225.0,269.7376065335732,,405.3800048828125,48.25,56900.0,45677300.0,,80688600.0,964400.0,449909.0
2025-11-19,,268.3089294433594,,403.989990234375,51.08000183105469,56550.0,271.9555110777923,,411.7799987792969,51.150001525878906,58000.0,265.2517925781922,,398.5,48.68000030517578,56425.0,265.2817633125939,,406.17999267578125,49.209999084472656,57100.0,40424500.0,,72047700.0,1118600.0,450406.0
2025-11-20,,266.0010986328125,,395.2300109863281,49.91999816894531,55800.0,275.17250947675234,,428.94000244140625,52.099998474121094,57800.0,265.67142054546326,,394.739990234375,49.79999923706055,55000.0,270.5768036466949,,414.6300048828125,51.349998474121094,56725.0,45823600.0,,113548800.0,1050300.0,500241.0
2025-11-21,,271.2361755371094,,391.0899963378906,48.209999084472656,53975.0,273.0744516711978,,402.79998779296875,49.540000915527344,55950.0,265.4216397990326,,383.760009765625,47.31999969482422,53300.0,265.70137680880595,,402.32000732421875,49.5,55950.0,59030800.0,,100460600.0,885000.0,236215.0
2025-11-24,,275.6620788574219,,417.7799987792969,48.209999084472656,,276.7410558404627,,421.7200012207031,48.4900016784668,,270.64675212306133,,401.0899963378906,47.29499816894531,,270.64675212306133,,402.1700134277344,48.4900016784668,,65585800.0,,96806400.0,686100.0,
2025-11-25,,276.7110900878906,,419.3999938964844,47.38999938964844,54575.0,280.1179060838009,,420.4800109863281,48.400001525878906,56000.0,274.9926967216935,,405.95001220703125,46.540000915527344,52500.0,275.012667049666,,414.4200134277344,47.77000045776367,53700.0,46914200.0,,71915600.0,942900.0,769108.0
2025-11-26,,277.29052734375,,426.5799865722656,48.529998779296875,55725.0,279.26868736786383,,426.94000244140625,48.869998931884766,56000.0,276.3714044558947,,416.8900146484375,47.95000076293945,54000.0,276.70108254872224,,423.95001220703125,48.400001525878906,54025.0,33431400.0,,63463000.0,1115400.0,416741.0
2025-11-27,,,,,,56175.0,,,,,56775.0,,,,,55800.0,,,,,55850.0,,,,,106514.0
2025-11-28,,278.5893249511719,,430.1700134277344,49.15999984741211,56100.0,278.73917862681736,,432.92999267578125,49.7400016784668,56675.0,275.73198274965245,,426.20001220703125,48.70000076293945,55800.0,277.0008150112318,,426.5899963378906,48.70000076293945,56100.0,20135600.0,,36252900.0,522100.0,333014.0
2025-12-01,,282.8353576660156,,430.1400146484375,49.09000015258789,55700.0,283.1550658399818,,433.6600036621094,49.900001525878906,56500.0,275.88187257202503,,425.2900085449219,48.79999923706055,55325.0,277.75011957449965,,425.32000732421875,49.02000045776367,56100.0,46587700.0,,57463600.0,561600.0,102168.0
2025-12-02,,285.9224548339844,,429.239990234375,49.9900016784668,55575.0,287.1313151163589,,436.79998779296875,50.810001373291016,56400.0,282.36578537497866,,422.1199951171875,48.66999816894531,55250.0,282.7354345985028,,430.80999755859375,49.41999816894531,55775.0,53669500.0,,69336600.0,876300.0,350907.0
2025-12-03,,283.8843688964844,,446.739990234375,53.29999923706055,56700.0,288.35019153510143,,447.9200134277344,53.439998626708984,56875.0,283.0351573834178,,431.1099853515625,50.0,55500.0,285.9324708384744,,432.1000061035156,50.43000030517578,55700.0,43538700.0,,87483000.0,1408200.0,104176.0
2025-12-04,,280.4375915527344,,454.5299987792969,51.790000915527344,55950.0,284.46382276925783,,454.6300048828125,54.5,57500.0,278.32954829392816,,445.3900146484375,51.380001068115234,55875.0,283.83440686502166,,449.94000244140625,54.0,56725.0,43989100.0,,71906500.0,1121500.0,321298.0
2025-12-05,,278.5193786621094,,455.0,50.880001068115234,54975.0,280.8771882481053,,458.8699951171875,53.720001220703125,57100.0,277.79005013345267,,451.6600036621094,50.84000015258789,54750.0,280.27774306596746,,453.0299987792969,53.29999923706055,56225.0,47265800.0,,56427500.0,1129700.0,417812.0
2025-12-08,,277.6302185058594,,439.5799865722656,50.900001525878906,,279.4085531850005,,449.75,51.04999923706055,,275.8918244790692,,435.25,50.0,,277.86998437615557,,447.45001220703125,51.04999923706055,,38211800.0,,69165800.0,358800.0,
2025-12-09,,276.9208679199219,,445.1700134277344,51.150001525878906,53950.0,279.7682096639769,,452.3900146484375,51.94499969482422,55350.0,276.6611317163261,,435.70001220703125,50.76499938964844,53300.0,277.8999627322321,,437.5400085449219,50.77000045776367,55000.0,32193300.0,,62367400.0,418300.0,232614.0
2025-12-10,,278.5193786621094,,451.45001220703125,51.43000030517578,54400.0,279.48847306800184,,456.8800048828125,51.88999938964844,54850.0,276.1815698919154,,443.6099853515625,50.53900146484375,53250.0,277.490342786908,,446.07000732421875,51.25,53300.0,33038300.0,,63257500.0,558200.0,282757.0
2025-12-11,,277.77008056640625,,446.8900146484375,49.91999816894531,53350.0,279.3286197507982,,449.2699890136719,51.310001373291016,54375.0,273.5540244422053,,440.3299865722656,49.31399917602539,52625.0,278.83908758708685,,448.95001220703125,50.650001525878906,54375.0,33248000.0,,55979500.0,673100.0,394731.0
2025-12-12,,278.0198669433594,,458.9599914550781,49.459999084472656,52850.0,278.9589906850317,,463.010009765625,50.4900016784668,54000.0,276.5612402656973,,441.6700134277344,48.70000076293945,52400.0,277.64021728323,,448.0899963378906,49.939998626708984,53850.0,39532900.0,,95656700.0,386400.0,273607.0
2025-12-15,,273.8537292480469,,475.30999755859375,49.27000045776367,53550.0,279.8880911943856,,481.7699890136719,49.599998474121094,53900.0,272.5849275039148,,467.6600036621094,48.529998779296875,52500.0,279.8880911943856,,469.44000244140625,49.20000076293945,53200.0,50409100.0,,114542200.0,425500.0,389814.0
2025-12-16,,274.353271484375,,489.8800048828125,46.810001373291016,53200.0,275.2424541197232,,491.5,48.869998931884766,54350.0,271.53593087885605,,465.8299865722656,46.52000045776367,52275.0,272.5649667835892,,472.2099914550781,48.470001220703125,53600.0,37648600.0,,107608100.0,866600.0,210964.0
2025-12-17,,271.58587646484375,,467.260009765625,45.900001525878906,53200.0,275.90184538512057,,495.2799987792969,47.869998931884766,54050.0,271.38608172110213,,466.20001220703125,45.34000015258789,52550.0,274.75292651919426,,488.2200012207031,47.86000061035156,53275.0,50138700.0,,106490400.0,843500.0,318957.0
2025-12-18,,271.935546875,,483.3699951171875,46.31999969482422,54750.0,273.374203136776,,490.8599853515625,47.099998474121094,55000.0,266.7004552212896,,473.1199951171875,45.630001068115234,51650.0,273.35420232069225,,478.1600036621094,46.20000076293945,52900.0,51630700.0,,95168400.0,981400.0,479210.0
2025-12-19,,273.4141845703125,,481.20001220703125,46.38999938964844,54675.0,274.34330788170604,,490.489990234375,47.20000076293945,55750.0,269.64768928264715,,474.7200012207031,46.08000183105469,54600.0,271.8955859651445,,488.1199951171875,46.810001373291016,54900.0,144632000.0,,103305400.0,515000.0,309999.0
2025-12-22,,270.7166748046875,,488.7300109863281,46.58000183105469,55125.0,273.62395794129594,,498.8299865722656,48.20000076293945,55625.0,270.25711338978425,,485.3299865722656,46.560001373291016,54900.0,272.6048920133635,,489.8800048828125,47.5,55000.0,36571800.0,,86916100.0,619300.0,212463.0
2025-12-23,,272.1053771972656,,485.55999755859375,47.13999938964844,55100.0,272.2452609569047,,491.9700012207031,47.67100143432617,56450.0,269.30800689497966,,482.8399963378906,46.400001525878906,54900.0,270.5868091030317,,489.3999938964844,46.5,55100.0,29642000.0,,58223600.0,424000.0,281417.0
2025-12-24,,273.55401611328125,,485.3999938964844,47.290000915527344,54900.0,275.17249671786806,,490.8999938964844,47.65999984741211,55600.0,271.9455359163183,,476.79998779296875,46.75,54550.0,272.085389177814,,488.4800109863281,46.88999938964844,55200.0,17910600.0,,41285400.0,117500.0,27914.0
2025-12-26,,273.1444091796875,,475.19000244140625,47.459999084472656,54600.0,275.1125687682936,,489.0899963378906,47.90999984741211,55425.0,272.6049054553,,473.82000732421875,46.619998931884766,54500.0,273.9037084592662,,485.2300109863281,47.02000045776367,54900.0,21521800.0,,58780700.0,553500.0,148572.0
2025-12-29,,273.50408935546875,,459.6400146484375,47.91999816894531,55850.0,274.10350406329195,,469.3999938964844,48.4900016784668,56850.0,272.0954038139857,,459.0,47.54999923706055,55025.0,272.4350823114352,,469.0,47.599998474121094,55025.0,23715200.0,,66263000.0,479500.0,391425.0
2025-12-30,,272.82470703125,,454.42999267578125,48.470001220703125,54600.0,273.82377221524894,,463.1199951171875,48.74800109863281,56275.0,272.02546707967076,,453.8299865722656,47.97999954223633,54450.0,272.5549704076282,,461.0899963378906,48.310001373291016,55900.0,22139600.0,,59238500.0,297100.0,427214.0
2025-12-31,,271.6058349609375,,449.7200012207031,48.65999984741211,,273.42414083736213,,456.54998779296875,49.2599983215332,,271.49595243002375,,449.29998779296875,48.16999816894531,,272.80472532736104,,456.1000061035156,48.65999984741211,,27293600.0,,49078000.0,391300.0,
2026-01-02,,270.75665283203125,,438.07000732421875,48.810001373291016,56450.0,277.58025431004916,,458.3399963378906,49.689998626708984,56575.0,268.7485221479618,,435.29998779296875,47.81999969482422,54550.0,272.0054842546519,,457.79998779296875,48.599998474121094,55550.0,37838100.0,,85535400.0,505100.0,210871.0
2026-01-05,,267.0101623535156,,451.6700134277344,47.27000045776367,55275.0,271.25618925068443,,457.54998779296875,49.0,56300.0,265.89121426121545,,444.57000732421875,46.20100021362305,54175.0,270.38700744645297,,447.989990234375,48.77000045776367,56100.0,45647200.0,,67940800.0,1535800.0,408349.0
2026-01-06,,262.1147155761719,,432.9599914550781,45.88999938964844,54375.0,267.2998660934885,,448.25,48.30099868774414,56225.0,261.8749496989937,,428.7799987792969,45.875,54200.0,266.7503924619391,,446.3800048828125,47.70000076293945,55550.0,52352100.0,,89093800.0,746300.0,463773.0
2026-01-07,,260.08660888671875,,431.4100036621094,43.880001068115234,51100.0,263.4334831315393,,438.3699951171875,46.04999923706055,53925.0,259.56710600115036,,431.2900085449219,43.709999084472656,51000.0,262.95395138764474,,435.8999938964844,45.90999984741211,53900.0,48309800.0,,59828800.0,1486800.0,767522.0
2026-01-08,,258.7978515625,,435.79998779296875,45.2599983215332,51925.0,259.0476178563403,,436.8900146484375,45.709999084472656,52000.0,255.46096229095477,,424.3699951171875,44.04499816894531,50750.0,256.7797203952787,,427.8900146484375,44.150001525878906,51000.0,50419300.0,,57041100.0,849400.0,474767.0
2026-01-09,,259.1275329589844,,445.010009765625,46.16999816894531,51875.0,259.9667440583015,,449.04998779296875,46.470001220703125,52675.0,255.98048371428257,,430.3900146484375,44.790000915527344,51250.0,258.8377955175017,,435.95001220703125,45.220001220703125,51900.0,39997000.0,,67331500.0,655000.0,408579.0
2026-01-12,,260.0067138671875,,448.9599914550781,47.93000030517578,51750.0,261.05572011368304,,454.29998779296875,48.38999938964844,52250.0,256.5599267903311,,438.0,46.63999938964844,51150.0,258.9177364764393,,441.2300109863281,46.880001068115234,51900.0,45263800.0,,61649600.0,887000.0,388088.0
2026-01-13,,260.8059387207031,,447.20001220703125,49.95000076293945,52825.0,261.56523797230057,,451.80999755859375,50.27000045776367,53150.0,258.148452318208,,443.95001220703125,48.11000061035156,51750.0,258.4781303943212,,450.20001220703125,48.5,51750.0,45730800.0,,53719200.0,1407800.0,506779.0
2026-01-14,,259.71697998046875,,439.20001220703125,48.97999954223633,52825.0,261.57525710051715,,443.9100036621094,51.0,53875.0,256.4700180914029,,434.2200012207031,48.84000015258789,52750.0,259.247418118488,,442.80999755859375,50.04999923706055,52975.0,40019400.0,,57259500.0,1006400.0,363990.0
2026-01-15,,257.9685974121094,,438.57000732421875,48.849998474121094,51825.0,260.7959687899761,,445.3599853515625,49.33000183105469,53000.0,256.8096782083212,,437.6499938964844,47.779998779296875,51550.0,260.40631875644857,,441.1300048828125,48.20000076293945,52825.0,39388600.0,,49465800.0,572300.0,209539.0
2026-01-16,,255.29112243652344,,437.5,49.040000915527344,52150.0,258.6579671912775,,447.25,49.75,52775.0,254.69167723491495,,435.260009765625,48.34000015258789,51425.0,257.6589020182799,,439.5,49.09000015258789,51800.0,72142800.0,,60220600.0,414900.0,173505.0
2026-01-19,,,,,,51625.0,,,,,52100.0,,,,,51200.0,,,,,52100.0,,,,,51449.0
2026-01-20,,246.46937561035156,,419.25,49.45000076293945,52675.0,254.55180921698133,,430.7300109863281,49.939998626708984,53250.0,243.19244305608962,,417.44000244140625,48.34000015258789,50650.0,252.49373739571587,,429.3599853515625,48.68000030517578,51575.0,80267500.0,,63187300.0,771100.0,329267.0
2026-01-21,,247.41848754882812,,431.44000244140625,52.43000030517578,54000.0,251.3248360900433,,438.20001220703125,52.43000030517578,54250.0,244.9507953165175,,419.6199951171875,50.0,52800.0,248.46750904444812,,421.6600036621094,50.0,52800.0,54641700.0,,68124000.0,1028800.0,261460.0
2026-01-22,,248.1178436279297,,449.3599853515625,51.599998474121094,53825.0,250.76536025794266,,449.5,52.9010009765625,54600.0,247.9180183962477,,432.6300048828125,50.72999954223633,53275.0,248.96703988447874,,435.1600036621094,52.040000915527344,53975.0,39708300.0,,71546700.0,685100.0,285357.0
2026-01-23,,247.80812072753906,,449.05999755859375,52.900001525878906,55150.0,249.17685039145397,,452.42999267578125,53.529998779296875,55650.0,244.45126111041233,,444.0400085449219,52.13999938964844,53550.0,247.08880782235642,,447.42999267578125,52.790000915527344,53900.0,41689000.0,,56771400.0,631000.0,331418.0
2026-01-26,,255.17123413085938,,435.20001220703125,54.099998474121094,55275.0,256.32015295784896,,445.0400085449219,54.7599983215332,56500.0,249.5664780183616,,434.2799987792969,52.29999923706055,54850.0,251.24490015634893,,445.0,53.369998931884766,55075.0,55969200.0,,49397400.0,971100.0,327815.0
2026-01-27,,258.0285339355469,,430.8999938964844,57.470001220703125,57725.0,261.70511669708895,,437.5199890136719,57.630001068115234,57800.0,257.96859246831417,,430.69000244140625,54.72999954223633,55175.0,258.92771692213245,,437.4100036621094,54.72999954223633,55300.0,49648300.0,,37733100.0,2059200.0,539366.0
2026-01-28,,256.2002868652344,,431.4599914550781,59.439998626708984,58050.0,258.61800761819165,,438.260009765625,59.5,58650.0,254.27208306792676,,430.1000061035156,57.72200012207031,57250.0,257.409147241713,,431.9100036621094,58.130001068115234,57750.0,41288000.0,,54857400.0,1431000.0,365242.0
2026-01-29,,258.0385437011719,,416.55999755859375,60.59000015258789,59075.0,259.4072580677027,,440.2300109863281,60.689998626708984,59500.0,254.17216647920577,,414.6199951171875,58.25,57000.0,257.75880668092503,,437.79998779296875,60.130001068115234,58400.0,67253000.0,,81686100.0,2048700.0,515182.0
2026-01-30,,259.2374267578125,,430.4100036621094,60.4900016784668,59700.0,261.6551472598355,,439.8800048828125,61.220001220703125,60600.0,251.94423313215475,,422.70001220703125,59.099998474121094,58400.0,254.93144331105526,,425.3500061035156,59.91999816894531,58975.0,92443400.0,,82626100.0,1416800.0,652002.0
2026-02-02,,269.7575988769531,,421.80999755859375,60.22999954223633,57975.0,270.2371306501278,,427.1499938964844,62.41999816894531,59300.0,258.9676766447768,,414.5,59.066001892089844,57200.0,259.7869174093499,,421.2900085449219,60.04999923706055,58200.0,73913400.0,,58739500.0,1683100.0,311206.0
2026-02-03,,269.22808837890625,,421.9599914550781,56.0,57125.0,271.6258386480508,,428.55999755859375,56.29999923706055,58200.0,267.3598109321867,,413.69000244140625,54.96500015258789,56225.0,268.9483513556569,,424.2699890136719,56.224998474121094,57950.0,64394700.0,,56886500.0,6547700.0,394454.0
2026-02-04,,276.23150634765625,,406.010009765625,56.84000015258789,58375.0,278.68922850453845,,423.8999938964844,57.290000915527344,59000.0,272.03545112075,,399.17999267578125,55.369998931884766,57000.0,272.03545112075,,420.4599914550781,56.43000030517578,57800.0,90545700.0,,74606900.0,2151900.0,342545.0
2026-02-05,,275.6520690917969,,397.2099914550781,54.13999938964844,56425.0,279.2387093202658,,402.1000061035156,56.38999938964844,58500.0,272.97458180817284,,387.5299987792969,53.790000915527344,56200.0,277.86999494352693,,397.0199890136719,55.720001220703125,58000.0,52977400.0,,72819800.0,1975900.0,295024.0
2026-02-06,,277.8599853515625,,411.1099853515625,55.939998626708984,56900.0,280.6473855638201,,414.54998779296875,55.9900016784668,58300.0,276.67109542368036,,397.75,54.70199966430664,56500.0,276.8609202349588,,400.8699951171875,54.775001525878906,56500.0,50453400.0,,62677100.0,791600.0,237741.0
2026-02-09,,274.6199951171875,,417.32000732421875,55.599998474121094,56675.0,278.20001220703125,,421.25,56.04999923706055,57500.0,271.70001220703125,,407.2900085449219,54.62200164794922,55350.0,277.9100036621094,,409.9100036621094,55.189998626708984,56900.0,44623400.0,,54484300.0,848300.0,381759.0
2026-02-10,,273.67999267578125,,425.2099914550781,55.869998931884766,58125.0,275.3699951171875,,427.25,56.380001068115234,58600.0,272.94000244140625,,417.0,54.882999420166016,55550.0,274.8900146484375,,418.0799865722656,55.0,56675.0,34376900.0,,64450200.0,821200.0,369106.0
2026-02-11,,275.5,,428.2699890136719,56.04999923706055,57725.0,280.17999267578125,,436.3500061035156,56.9900016784668,58900.0,274.45001220703125,,420.0299987792969,55.0,57100.0,274.70001220703125,,427.9599914550781,56.939998626708984,58900.0,51931300.0,,57362000.0,725700.0,272808.0
2026-02-12,,261.7300109863281,,417.07000732421875,53.83000183105469,55250.0,275.7200012207031,,436.2300109863281,56.060001373291016,58150.0,260.17999267578125,,414.0,53.09000015258789,54875.0,275.6000061035156,,430.3500061035156,56.0,57725.0,71430852.0,,61297276.0,821704.0,267085.0
